Metric,Value
Objective_Value,224.92761397805845
Total_Grid_Energy_kWh,48.963988919667614
Total_Energy_Cost_USD,7.48345337046237
Total_CO2_Emissions_kg,3.546186519077707
Peak_Demand_kW,8.690674051265688
Total_Missed_Work_kWh,0.0
Delta_T_hours,0.25
