Metric,Value
Objective_Value,6215.329445198338
Total_Grid_Energy_kWh,149.40953491762636
Total_Energy_Cost_USD,26.578995368241593
Total_CO2_Emissions_kg,12.691369677122694
Peak_Demand_kW,18.403938676864783
Total_Missed_Work_kWh,5.900000000000002
Delta_T_hours,0.25
