Metric,Value
Objective_Value,237.08464722173173
Total_Grid_Energy_kWh,48.75346260387483
Total_Energy_Cost_USD,7.479354733582605
Total_CO2_Emissions_kg,3.5446635163758065
Peak_Demand_kW,9.177122372494788
Total_Missed_Work_kWh,-2.2026824808563106e-13
Delta_T_hours,0.25
