Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
56,13:45:00,0.5735701482815081,0.06882841779378097,0.03441420889689049,1.1700831024930725,0.5850415512465362,0.0
57,14:00:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
58,14:15:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
59,14:30:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
60,14:45:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
61,15:00:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
62,15:15:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
63,15:30:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
64,15:45:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
65,16:00:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
66,16:15:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
67,16:30:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
68,16:45:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
69,17:00:00,0.0,0.0,0.0,1.1700831024930725,0.5850415512465362,0.0
70,17:15:00,5.173805044153773e-13,1.2934512610384432e-13,6.208566052984527e-14,1.170083102493202,0.5850415512465983,0.0
71,17:30:00,-3.713446064501299e-13,-9.283615161253247e-14,-4.456135277401558e-14,1.170083102493109,0.5850415512465538,0.0
72,17:45:00,6.570501087045078e-13,1.6426252717612695e-13,7.884601304454093e-14,1.1700831024932734,0.5850415512466326,0.0
73,18:00:00,0.0,0.0,0.0,1.1700831024932734,0.5850415512466326,0.0
74,18:15:00,-3.3133313748169677e-13,-8.283328437042419e-14,-3.975997649780361e-14,1.1700831024931906,0.5850415512465929,0.0
75,18:30:00,2.2942805931235255,0.5735701482808814,0.275313671174823,1.7436532507740719,0.8603552224214159,0.0
76,18:45:00,2.294280593122643,0.5735701482806608,0.27531367117471717,2.3172233990547326,1.135668893596133,0.0
77,19:00:00,-7.059230784128582e-14,-1.7648076960321456e-14,-8.471076940954299e-15,2.317223399054715,1.1356688935961246,0.0
78,19:15:00,0.0,0.0,0.0,2.317223399054715,1.1356688935961246,0.0
79,19:30:00,-7.036438739364079e-14,-1.7591096848410196e-14,-8.443726487236894e-15,2.317223399054697,1.1356688935961161,0.0
80,19:45:00,0.0,0.0,0.0,2.317223399054697,1.1356688935961161,0.0
81,20:00:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,2.661365488023226,1.2962685351147627,0.0
82,20:15:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,3.0055075769917545,1.4568681766334093,0.0
83,20:30:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,3.3496496659602832,1.6174678181520559,0.0
84,20:45:00,2.2942805931234362,0.34414208896851545,0.16059964151864056,3.6937917549287986,1.7780674596706965,0.0
85,21:00:00,2.2942805931234407,0.3441420889685161,0.16059964151864087,4.0379338438973145,1.9386671011893373,0.0
86,21:15:00,2.294280593123697,0.3441420889685545,0.1605996415186588,4.382075932865869,2.099266742707996,0.0
87,21:30:00,2.2942805931235224,0.3441420889685283,0.16059964151864659,4.726218021834398,2.2598663842266427,0.0
88,21:45:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,5.070360110802926,2.4204660257452892,0.0
89,22:00:00,2.2942805931234553,0.3441420889685183,0.1605996415186419,5.414502199771444,2.581065667263931,0.0
90,22:15:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,5.758644288739973,2.7416653087825775,0.0
91,22:30:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,6.102786377708501,2.902264950301224,0.0
92,22:45:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,6.446928466677029,3.0628645918198707,0.0
93,23:00:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,6.7910705556455575,3.2234642333385173,0.0
94,23:15:00,2.2942805931235237,0.34414208896852855,0.16059964151864667,7.135212644614086,3.384063874857164,0.0
95,23:30:00,2.2942805931234633,0.3441420889685195,0.16059964151864245,7.479354733582605,3.5446635163758065,0.0
96,23:45:00,0.0,0.0,0.0,7.479354733582605,3.5446635163758065,0.0
