Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
44,10:45:00,0.0,0.0,0.0,1.236738297845132e-11,6.184259923414267e-12,0.0
45,11:00:00,0.0,0.0,0.0,1.236738297845132e-11,6.184259923414267e-12,0.0
46,11:15:00,0.0,0.0,0.0,1.236738297845132e-11,6.184259923414267e-12,0.0
47,11:30:00,0.0,0.0,0.0,1.236738297845132e-11,6.184259923414267e-12,0.0
48,11:45:00,0.0,0.0,0.0,1.236738297845132e-11,6.184259923414267e-12,0.0
49,12:00:00,4.19062275550676,0.5028747306608111,0.25143736533040556,0.5028747306731784,0.25143736533658984,0.0
50,12:15:00,4.19062275550676,0.5028747306608111,0.25143736533040556,1.0057494613339895,0.5028747306669954,1.25
51,12:30:00,4.19062275550676,0.5028747306608111,0.25143736533040556,1.5086241919948007,0.754312095997401,0.0
52,12:45:00,4.19062275550676,0.5028747306608111,0.25143736533040556,2.011498922655612,1.0057494613278066,0.0
53,13:00:00,4.19062275550676,0.5028747306608111,0.25143736533040556,2.514373653316423,1.2571868266582122,0.0
54,13:15:00,4.19062275550676,0.5028747306608111,0.25143736533040556,3.0172483839772344,1.5086241919886179,0.0
55,13:30:00,4.19062275550676,0.5028747306608111,0.25143736533040556,3.5201231146380456,1.7600615573190235,0.0
56,13:45:00,4.19062275550676,0.5028747306608111,0.25143736533040556,4.022997845298857,2.011498922649429,0.0
57,14:00:00,0.0,0.0,0.0,4.022997845298857,2.011498922649429,0.0
58,14:15:00,0.0,0.0,0.0,4.022997845298857,2.011498922649429,0.0
59,14:30:00,1.3669847149006895,0.2460572486821241,0.12302862434106206,4.269055093980981,2.134527546990491,0.0
60,14:45:00,-1.3384028295006015e-8,-2.4091250931010825e-9,-1.2045625465505413e-9,4.269055091571856,2.1345275457859283,0.0
61,15:00:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
62,15:15:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
63,15:30:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
64,15:45:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
65,16:00:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
66,16:15:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
67,16:30:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
68,16:45:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
69,17:00:00,0.0,0.0,0.0,4.269055091571856,2.1345275457859283,0.0
70,17:15:00,4.19062275550676,1.04765568887669,0.5028747306608111,5.316710780448545,2.6374022764467395,0.0
71,17:30:00,4.19062275550676,1.04765568887669,0.5028747306608111,6.364366469325235,3.1402770071075508,0.0
72,17:45:00,4.19062275550676,1.04765568887669,0.5028747306608111,7.412022158201925,3.643151737768362,0.0
73,18:00:00,4.19062275550676,1.04765568887669,0.5028747306608111,8.459677847078614,4.146026468429173,0.0
74,18:15:00,4.19062275550676,1.04765568887669,0.5028747306608111,9.507333535955304,4.648901199089984,0.0
75,18:30:00,4.19062275550676,1.04765568887669,0.5028747306608111,10.554989224831994,5.151775929750795,0.0
76,18:45:00,4.19062275550676,1.04765568887669,0.5028747306608111,11.602644913708684,5.6546506604116065,0.0
77,19:00:00,4.19062275550676,1.04765568887669,0.5028747306608111,12.650300602585373,6.157525391072418,0.0
78,19:15:00,4.19062275550676,1.04765568887669,0.5028747306608111,13.697956291462063,6.660400121733229,0.0
79,19:30:00,4.19062275550676,1.04765568887669,0.5028747306608111,14.745611980338753,7.16327485239404,0.0
80,19:45:00,4.19062275550676,1.04765568887669,0.5028747306608111,15.793267669215442,7.666149583054851,0.0
81,20:00:00,4.19062275550676,0.6285934133260139,0.2933435928854732,16.421861082541458,7.959493175940325,0.0
82,20:15:00,4.19062275550676,0.6285934133260139,0.2933435928854732,17.050454495867474,8.252836768825798,0.0
83,20:30:00,4.19062275550676,0.6285934133260139,0.2933435928854732,17.67904790919349,8.54618036171127,0.0
84,20:45:00,4.19062275550676,0.6285934133260139,0.2933435928854732,18.307641322519505,8.839523954596743,0.0
85,21:00:00,4.190622755506769,0.6285934133260154,0.2933435928854739,18.93623473584552,9.132867547482217,0.0
86,21:15:00,4.19062275550676,0.6285934133260139,0.2933435928854732,19.564828149171536,9.42621114036769,0.0
87,21:30:00,4.19062275550676,0.6285934133260139,0.2933435928854732,20.19342156249755,9.719554733253162,0.0
88,21:45:00,4.19062275550676,0.6285934133260139,0.2933435928854732,20.822014975823567,10.012898326138634,0.0
89,22:00:00,4.19062275550676,0.6285934133260139,0.2933435928854732,21.450608389149583,10.306241919024107,0.0
90,22:15:00,4.19062275550676,0.6285934133260139,0.2933435928854732,22.0792018024756,10.599585511909579,0.0
91,22:30:00,4.19062275550676,0.6285934133260139,0.2933435928854732,22.707795215801614,10.892929104795051,0.0
92,22:45:00,4.19062275550676,0.6285934133260139,0.2933435928854732,23.33638862912763,11.186272697680524,0.0
93,23:00:00,4.19062275550676,0.6285934133260139,0.2933435928854732,23.964982042453645,11.479616290565996,0.0
94,23:15:00,4.19062275550676,0.6285934133260139,0.2933435928854732,24.59357545577966,11.772959883451469,0.0
95,23:30:00,4.19062275550676,0.6285934133260139,0.2933435928854732,25.222168869105676,12.066303476336941,0.0
96,23:45:00,4.190622755506793,0.628593413326019,0.29334359288547557,25.850762282431695,12.359647069222417,0.0
