Metric,Value
Objective_Value,158.02905379208593
Total_Grid_Energy_kWh,51.31943431865359
Total_Energy_Cost_USD,7.890736258767926
Total_CO2_Emissions_kg,3.737967633690972
Peak_Demand_kW,9.760023327302074
Total_Missed_Work_kWh,0.0
Delta_T_hours,0.25
