Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
1,00:00:00,0.05263157894738039,0.005263157894738039,0.0026315789473690195,0.005263157894738039,0.0026315789473690195,0.0
2,00:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
3,00:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
4,00:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
5,01:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
6,01:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
7,01:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
8,01:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
9,02:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
10,02:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
11,02:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
12,02:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
13,03:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
14,03:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
15,03:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
16,03:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
17,04:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
18,04:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
19,04:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
20,04:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
21,05:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
22,05:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
23,05:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
24,05:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
25,06:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
26,06:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
27,06:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
28,06:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
29,07:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
30,07:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
31,07:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
32,07:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
33,08:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
34,08:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
35,08:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
36,08:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
37,09:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
38,09:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
39,09:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
40,09:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
41,10:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
42,10:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
43,10:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
44,10:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
45,11:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
46,11:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
47,11:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
48,11:45:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
49,12:00:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
50,12:15:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
51,12:30:00,0.0,0.0,0.0,0.005263157894738039,0.0026315789473690195,0.0
52,12:45:00,2.2973765683558267,0.2756851882026992,0.1378425941013496,0.28094834609743724,0.14047417304871862,0.0
53,13:00:00,2.2973765683558267,0.2756851882026992,0.1378425941013496,0.5566335343001365,0.27831676715006826,0.0
54,13:15:00,0.6664494052470469,0.07997392862964563,0.039986964314822813,0.6366074629297821,0.31830373146489105,0.0
55,13:30:00,2.2973765683558267,0.2756851882026992,0.1378425941013496,0.9122926511324814,0.4561463255662407,0.0
