Metric,Value
Objective_Value,10.931217014141989
Total_Grid_Energy_kWh,51.31943431987166
Total_Energy_Cost_USD,7.425745006560712
Total_CO2_Emissions_kg,3.5054720075812753
Peak_Demand_kW,11.000000000000048
Total_Missed_Work_kWh,0.0
Delta_T_hours,0.25
